chainid,lastupdatedate,subchainid,storeid,bikoretno,storetype,chainname,subchainname,storename,address,city,zipcode,xmldocversion,lastupdatetime,latitude,longitude,,,,
7290055700007,20150706,5,202,0,1,רשת מגה,מגה בעיר,מב. נווה גנים,271 דרך עכו,קרית-מוצקין,201106,NA,10141,,,,,,
7290055700007,20150706,5,204,0,1,רשת מגה,מגה בעיר,מב. כרמליה חיפה,אלכסנדר ינאי 3  חיפה,חיפה,201105,NA,10141,,,,,,
7290055700007,20150706,5,205,0,1,רשת מגה,מגה בעיר,"מב. קרית ביאליק קק""ל","58 קק""ל",קרית-ביאליק,200703,NA,10141,,,,,,
7290055700007,20150706,5,207,0,1,רשת מגה,מגה בעיר,מב. כפר יונה דרום,40 מנחם בגין,כפר-יונה,200712,NA,10141,,,,,,
7290055700007,20150706,23,208,0,1,רשת מגה,תכלס,תכלס בני-ברק,106 כהנמן,בני-ברק,201406,NA,10141,,,,,,
7290055700007,20150706,18,209,0,1,רשת מגה,זול בשפע,ש. אלעד עילית,שמעון בן שטח,אלעד,201106,NA,10141,,,,,,
7290055700007,20150706,15,210,0,1,רשת מגה,YOU יו,סגולה YOU,22 בן ציון גליס,פתח-תקוה,201405,NA,10141,,,,,,
7290055700007,20150706,15,211,0,1,רשת מגה,YOU יו,טבריה עלית YOU,א.ת. טבריה עלית,טבריה,201405,NA,10141,,,,,,
7290055700007,20150706,15,215,0,1,רשת מגה,YOU יו,אילת YOU,23 חטיבת גולני,אילת,201405,NA,10141,,,,,,
7290055700007,20150706,5,218,0,1,רשת מגה,מגה בעיר,מב. אבן יהודה,הדרים פינת המיסדים,אבן-יהודה,200607,NA,10141,,,,,,
7290055700007,20150706,5,219,0,1,רשת מגה,מגה בעיר,מב. גני העיר רחובות,15 דרך ירושלים,רחובות,200411,NA,10141,,,,,,
7290055700007,20150706,15,222,0,1,רשת מגה,YOU יו,מודיעין YOU,24 עמק דותן,מודיעין,201407,NA,10141,,,,,,
7290055700007,20150706,5,223,0,1,רשת מגה,מגה בעיר,מב. גני אביב לוד,ארבע עונות 41 ג.אביב,לוד,199812,NA,10141,,,,,,
7290055700007,20150706,5,224,0,1,רשת מגה,מגה בעיר,מב. בית וגן קרית אתא,10 העצמאות,קרית-אתא,200807,NA,10141,,,,,,
7290055700007,20150706,15,229,0,1,רשת מגה,YOU יו,רמת-השרון      ע YOU,החרושת א.ת,רמת-השרון,201501,NA,10141,,,,,,
7290055700007,20150706,5,231,0,1,רשת מגה,מגה בעיר,מב. גן יבנה,הרצל פ.קיבוץ גלויות,גן יבנה,200808,NA,10141,,,,,,
7290055700007,20150706,9,232,0,1,רשת מגה,מגה,מגה קניון גבעתיים,ויצמן פינת יצחק רבין,גבעתיים,201311,NA,10141,,,,,,
7290055700007,20150706,5,233,0,1,רשת מגה,מגה בעיר,מב. אשדוד יב,תמוז 14 מרכז מסחרי,אשדוד,200808,NA,10141,,,,,,
7290055700007,20150706,15,237,0,1,רשת מגה,YOU יו,עפולה YOU,קהילת ציון א.ת,עפולה,201407,NA,10141,,,,,,
7290055700007,20150706,7,238,0,1,רשת מגה,מגה בול,בול נתיבות,סמילו מרכז מסחרי,נתיבות,201106,NA,10141,,,,,,
7290055700007,20150706,9,241,0,1,רשת מגה,מגה,מגה עיר ימים נתניה,שדרות בן גוריון,נתניה,201311,NA,10141,,,,,,
7290055700007,20150706,18,247,0,1,רשת מגה,זול בשפע,ש. נאות חן חדרה,הלל יפה 5 פ.סמילנסקי,חדרה,201211,NA,10141,,,,,,
7290055700007,20150706,5,248,0,1,רשת מגה,מגה בעיר,"מב. ראשל""צ ד",33 שמעון פרס,ראשון-לציון,200411,NA,10141,,,,,,
7290055700007,20150706,5,249,0,1,רשת מגה,מגה בעיר,מב. כפר שלם,10 סנפיר,תל-אביב,200411,NA,10141,,,,,,
7290055700007,20150706,5,251,8,1,רשת מגה,מגה בעיר,מב. פארק הירקון,1 שלום אש,תל-אביב,200411,NA,10141,,,,,,
7290055700007,20150706,5,252,0,1,רשת מגה,מגה בעיר,מב. תל-מונד,4 השקד,תל-מונד,200411,NA,10141,,,,,,
7290055700007,20150706,5,253,0,1,רשת מגה,מגה בעיר,מב. בת גלים,37 העליה השניה,חיפה,201105,NA,10141,,,,,,
7290055700007,20150706,5,254,0,1,רשת מגה,מגה בעיר,מב. מודיעין שמשוני,2 עמק בית שאן,מודיעין,199812,NA,10141,,,,,,
7290055700007,20150706,18,256,0,1,רשת מגה,זול בשפע,ש. מודיעין עלית,אחוזת ברכפלד ק.ספר,מודיעין עלית,201106,NA,10141,,,,,,
7290055700007,20150706,5,257,7,1,רשת מגה,מגה בעיר,מב. לב נתניה,32 הרב קוק,נתניה,200403,NA,10141,,,,,,
7290055700007,20150706,15,258,0,1,רשת מגה,YOU יו,נצרת YOU,דרך הציונות פ.העמק,נצרת-עלית,201502,NA,10141,,,,,,
7290055700007,20150706,15,259,0,1,רשת מגה,YOU יו,חיפה           ע YOU,דרך פרויד,חיפה,201501,NA,10141,,,,,,
7290055700007,20150706,15,262,0,1,רשת מגה,YOU יו,יוקנעם YOU,קניון דרכים,יוקנעם,201408,NA,10141,,,,,,
7290055700007,20150706,15,264,0,1,רשת מגה,YOU יו,אשדוד YOU,א.תעשיה הצפוני,אשדוד,201405,NA,10141,,,,,,
7290055700007,20150706,15,266,0,1,רשת מגה,YOU יו,נתניה YOU,צורן 6 א.ת.דרומי,נתניה,201405,NA,10141,,,,,,
7290055700007,20150706,15,268,0,1,רשת מגה,YOU יו,ערד YOU,שמיר 5 א.תעשיה,ערד,201405,NA,10141,,,,,,
7290055700007,20150706,15,270,0,1,רשת מגה,YOU יו,באר-שבע YOU,1 האורגים,באר-שבע,201412,NA,10141,,,,,,
7290055700007,20150706,18,273,0,1,רשת מגה,זול בשפע,ש. מגדל העמק,העצמאות,מגדל-העמק,201212,NA,10141,,,,,,
7290055700007,20150706,5,274,0,1,רשת מגה,מגה בעיר,מב. שרונה רחובות,מדר פינת דרך ירושלים,רחובות,201308,NA,10141,,,,,,
7290055700007,20150706,18,275,0,1,רשת מגה,זול בשפע,"ש. עמישב פ""ת",מנחם בגין 94 עמישב,פתח-תקוה,201106,NA,10141,,,,,,
7290055700007,20150706,15,282,0,1,רשת מגה,YOU יו,נשר            ע YOU,147 דרך בר יהודה,חיפה,201412,NA,10141,,,,,,
7290055700007,20150706,5,284,0,1,רשת מגה,מגה בעיר,מב. אשדוד ח,הרב לוין מ.מסחרי,אשדוד,201310,NA,10141,,,,,,
7290055700007,20150706,15,285,0,1,רשת מגה,YOU יו,כרמיאל YOU,כרמיאל סנטר-כביש עכו,כרמיאל,201409,NA,10141,,,,,,
7290055700007,20150706,5,288,0,1,רשת מגה,מגה בעיר,מב. זבולון קרית אתא,דרך זבולון פ.העצמאות,קרית-אתא,201308,NA,10141,,,,,,
7290055700007,20150706,15,293,0,1,רשת מגה,YOU יו,קריות YOU,ח.תעשיה פ.יגאל ידין,חיפה,201405,NA,10141,,,,,,
7290055700007,20150706,5,294,0,1,רשת מגה,מגה בעיר,מב. שוהם           ע,161 עמק האיילון,שוהם,200411,NA,10141,,,,,,
7290055700007,20150706,5,296,0,1,רשת מגה,מגה בעיר,מב. נוף זכרון יעקב,.10 חברה חשבונאית,זכרון יעקב,201106,NA,10141,,,,,,
7290055700007,20150706,5,297,6,1,רשת מגה,מגה בעיר,מב. צפון באר שבע,101 אברהם אבינו,באר-שבע,201106,NA,10141,,,,,,
7290055700007,20150706,5,301,0,1,רשת מגה,מגה בעיר,מב. אריאל ב,הציונות 78 רובע ב,אריאל,200411,NA,10141,,,,,,
7290055700007,20150706,5,302,0,1,רשת מגה,מגה בעיר,מב. בית אליעזר,חדרה,חדרה,201106,NA,10141,,,,,,
7290055700007,20150706,5,305,0,1,רשת מגה,מגה בעיר,מב. כפר-יונה,6 שרת,כפר-יונה,200411,NA,10141,,,,,,
7290055700007,20150706,15,311,0,1,רשת מגה,YOU יו,ראש העין YOU,א.ת.חדש פארק סיבל,ראש-העין,201405,NA,10141,,,,,,
7290055700007,20150706,15,314,0,1,רשת מגה,YOU יו,אור יהודה      ע YOU,המפעל 2 א.ת ישן,אור-יהודה,201412,NA,10141,,,,,,
7290055700007,20150706,15,315,0,1,רשת מגה,YOU יו,"תחנה מרכזית ת""א YOU",108 לוינסקי,תל-אביב,201411,NA,10141,,,,,,
7290055700007,20150706,15,316,0,1,רשת מגה,YOU יו,קניון לוד YOU,קניון לוד סנטר,לוד,201405,NA,10141,,,,,,
7290055700007,20150706,5,317,4,1,רשת מגה,מגה בעיר,מב. בר אילן,האורנים,גבעת-שמואל,200411,NA,10141,,,,,,
7290055700007,20150706,5,318,0,1,רשת מגה,מגה בעיר,מב. רמות צהלה,4-6 גרפית,תל-אביב,200411,NA,10141,,,,,,
7290055700007,20150706,5,321,0,1,רשת מגה,מגה בעיר,מב. לב אשקלון,שכונת שמשון,אשקלון,200411,NA,10141,,,,,,
7290055700007,20150706,15,322,0,1,רשת מגה,YOU יו,מרכז אשקלון YOU,1 שד.בן-גוריון,אשקלון,201405,NA,10141,,,,,,
7290055700007,20150706,15,323,9,1,רשת מגה,YOU יו,קניותר נס ציונה YOU,נוה כרמית  מ.מסחרי,נס-ציונה,201407,NA,10141,,,,,,
7290055700007,20150706,15,324,7,1,רשת מגה,YOU יו,בת-ים העמל YOU,עמל 20 א,בת-ים,201405,NA,10141,,,,,,
7290055700007,20150706,5,328,0,1,רשת מגה,מגה בעיר,מב.אלוני השרון נתניה,תום לנטוס 26 ק.השרון,נתניה,201203,NA,10141,,,,,,
7290055700007,20150706,5,330,0,1,רשת מגה,מגה בעיר,"מב. קניון אביה ב""ש",קנ.אביה שד.שאול המלך,באר-שבע,201309,NA,10141,,,,,,
7290055700007,20150706,5,342,0,1,רשת מגה,מגה בעיר,מב. אלנבי ירושלים,"בית""ר פינת ינובסקי",ירושלים,201201,NA,10141,,,,,,
7290055700007,20150706,5,344,0,1,רשת מגה,מגה בעיר,מב. מזכרת בתיה,8 שדרות אליהו,מזכרת בתיה,200411,NA,10141,,,,,,
7290055700007,20150706,5,350,6,1,רשת מגה,מגה בעיר,מב. גבעת סביון,78 הגליל,גני-תקוה,201308,NA,10141,,,,,,
7290055700007,20150706,15,351,4,1,רשת מגה,YOU יו,"ראשל""צ YOU",39 צבי פרנק,ראשון-לציון,201405,NA,10141,,,,,,
7290055700007,20150706,15,352,2,1,רשת מגה,YOU יו,רעננה          ע YOU,החרושת 14 אזור תעשיה,רעננה,201502,NA,10141,,,,,,
7290055700007,20150706,15,353,0,1,רשת מגה,YOU יו,אופקים YOU,א.תעשיה אפקים בנגב,אופקים,201407,NA,10141,,,,,,
7290055700007,20150706,5,356,0,1,רשת מגה,מגה בעיר,מב. זכרון מזרח,האנפה פינת החוחית,זכרון יעקב,201106,NA,10141,,,,,,
7290055700007,20150706,5,357,0,1,רשת מגה,מגה בעיר,מב. קניון חדרה,65 הגיבורים,חדרה,201308,NA,10141,,,,,,
7290055700007,20150706,5,358,0,1,רשת מגה,מגה בעיר,מב. רמת אילון חיפה,29 יגאל אלון,חיפה,200901,NA,10141,,,,,,
7290055700007,20150706,7,360,0,1,רשת מגה,מגה בול,"בול שטמפפר פ""ת",73 שטמפר,פתח-תקוה,201106,NA,10141,,,,,,
7290055700007,20150706,18,361,0,1,רשת מגה,זול בשפע,ש. הרצל חיפה,97 רח' הרצל,חיפה,201112,NA,10141,,,,,,
7290055700007,20150706,5,363,0,1,רשת מגה,מגה בעיר,מב. קניון אור-יהודה,1 אור נר,אור-יהודה,201308,NA,10141,,,,,,
7290055700007,20150706,5,365,0,1,רשת מגה,מגה בעיר,מב. קרית שמונה,קניון שמונה באמצע,קרית-שמונה,201106,NA,10141,,,,,,
7290055700007,20150706,15,366,0,1,רשת מגה,YOU יו,בית שאן YOU,1 הגלבוע,בית-שאן,201407,NA,10141,,,,,,
7290055700007,20150706,9,367,0,1,רשת מגה,מגה,מגה קניון ירושלים  ע,קניון מלחה,ירושלים,201311,NA,10141,,,,,,
7290055700007,20150706,18,368,0,1,רשת מגה,זול בשפע,ש. בית שמש,נחל סורק פינת הקישון,בית-שמש,201106,NA,10141,,,,,,
7290055700007,20150706,5,369,0,1,רשת מגה,מגה בעיר,מב. מרום נווה,7 לנדאו,רמת-גן,200805,NA,10141,,,,,,
7290055700007,20150706,5,370,0,1,רשת מגה,מגה בעיר,מב. נווה זאב,64 יוהנה זבוטינסקי,באר-שבע,200901,NA,10141,,,,,,
7290055700007,20150706,18,371,0,1,רשת מגה,זול בשפע,ש. בני-ברק,השלשה 35 פינת השומר,בני-ברק,201106,NA,10141,,,,,,
7290055700007,20150706,15,372,0,1,רשת מגה,YOU יו,דימונה YOU,הסדנה א.תעשיה,דימונה,201405,NA,10141,,,,,,
7290055700007,20150706,15,373,0,1,רשת מגה,YOU יו,עכו YOU,1 שלום הגליל,עכו,201405,NA,10141,,,,,,
7290055700007,20150706,5,374,0,1,רשת מגה,מגה בעיר,מב. אפרידר אשקלון,5 שדרות ירושלים,אשקלון,201308,NA,10141,,,,,,
7290055700007,20150706,21,375,0,2,רשת מגה,מגה באינטרנט,מגה באינטרנט,WWW.MEGA.CO.IL,,0,NA,10141,,,,,,
7290055700007,20150706,5,377,0,1,רשת מגה,מגה בעיר,מב. פסגות ים,שדרות ירושלים,קרית-ים,200901,NA,10141,,,,,,
7290055700007,20150706,5,384,0,1,רשת מגה,מגה בעיר,מב. פארק רעננה,אחוזה פינת ירושלים,רעננה,201409,NA,10141,,,,,,
7290055700007,20150706,5,385,0,1,רשת מגה,מגה בעיר,מב. בית הכרם,אבי זהר,ירושלים,201106,NA,10141,,,,,,
7290055700007,20150706,15,388,0,1,רשת מגה,YOU יו,מערב ראשלצ YOU,"משה דיין,פ.אברהם בר",ראשון-לציון,201412,NA,10141,,,,,,
7290055700007,20150706,15,397,0,1,רשת מגה,YOU יו,"עתידים ת""א     ע YOU",126 דבורה הנביאה,תל-אביב,201408,NA,10141,,,,,,
7290055700007,20150706,5,399,0,1,רשת מגה,מגה בעיר,מב. תל-ברוך,8 בקר,תל-אביב,201106,NA,10141,,,,,,
7290055700007,20150706,15,402,0,1,רשת מגה,YOU יו,כפר-סבא YOU,40 ויצמן פינת כביש,כפר-סבא,201405,NA,10141,,,,,,
7290055700007,20150706,18,411,0,1,רשת מגה,זול בשפע,ש. לב הרצליה,2 בן גוריון,הרצליה,201108,NA,10141,,,,,,
7290055700007,20150706,5,412,0,1,רשת מגה,מגה בעיר,מב. הדר הרצליה,2 הדר,הרצליה,200411,NA,10141,,,,,,
7290055700007,20150706,5,413,0,1,רשת מגה,מגה בעיר,מב. נווה אמירים    ע,82 בן גוריון,הרצליה,200411,NA,10141,,,,,,
7290055700007,20150706,5,415,0,1,רשת מגה,מגה בעיר,מב. הרצליה פיתוח,34 זהר טל,הרצליה,200411,NA,10141,,,,,,
7290055700007,20150706,5,416,0,1,רשת מגה,מגה בעיר,מב. נוף ים,10 שער הים,הרצליה,200411,NA,10141,,,,,,
7290055700007,20150706,5,417,0,1,רשת מגה,מגה בעיר,מב. נוה עמל,19 כצנלסון,הרצליה,200411,NA,10141,,,,,,
7290055700007,20150706,5,420,0,1,רשת מגה,מגה בעיר,"מב. זרובבל רמה""ש",33 סוקולוב,רמת-השרון,200411,NA,10141,,,,,,
7290055700007,20150706,5,422,0,1,רשת מגה,מגה בעיר,מב. נצר סירני,1 אבנר בן נר,נס ציונה,201305,NA,10141,,,,,,
7290055700007,20150706,18,427,0,1,רשת מגה,זול בשפע,ש. אלעד,32 בן זכאי,אלעד,201106,NA,10141,,,,,,
7290055700007,20150706,5,428,0,1,רשת מגה,מגה בעיר,מב. אודיטוריום חיפה,134 שדרות הנשיא,חיפה,200212,NA,10141,,,,,,
7290055700007,20150706,5,429,0,1,רשת מגה,מגה בעיר,"מב. נווה שקמה ראשל""צ",פינת תור הזהב רובע ה,ראשון-לציון,200411,NA,10141,,,,,,
7290055700007,20150706,15,431,0,1,רשת מגה,YOU יו,ספיר י-ם YOU,2 אלוף יקותיאל אדם,ירושלים,201502,NA,10141,,,,,,
7290055700007,20150706,5,433,0,1,רשת מגה,מגה בעיר,מב. נווה סביון,חיים בר לב מרכז מסחר,אור-יהודה,201106,NA,10141,,,,,,
7290055700007,20150706,15,436,0,1,רשת מגה,YOU יו,ביג באר שבע YOU,דרך בית לחם,באר-שבע,201405,NA,10141,,,,,,
7290055700007,20150706,5,442,0,1,רשת מגה,מגה בעיר,"מב. אואזיס ר""ג",87 הרצל,רמת-גן,201308,NA,10141,,,,,,
7290055700007,20150706,9,448,0,1,רשת מגה,מגה,מגה מבשרת,קניון הראל מבשרת,ירושלים,201311,NA,10141,,,,,,
7290055700007,20150706,9,449,0,1,רשת מגה,מגה,מגה קניון איילון,מבצע קדש,בני-ברק,201311,NA,10141,,,,,,
7290055700007,20150706,5,457,0,1,רשת מגה,מגה בעיר,מב. מודיעין עזריאל ע,שדרות החשמונאים,מודיעין,201106,NA,10141,,,,,,
7290055700007,20150706,5,462,0,1,רשת מגה,מגה בעיר,מב. רמת-ישי,מרכז מסחרי קדמת ישי,רמת-ישי,201308,NA,10141,,,,,,
7290055700007,20150706,5,464,0,1,רשת מגה,מגה בעיר,מב. מגדלי כרמל חיפה,20 חנה סנש,חיפה,200411,NA,10141,,,,,,
7290055700007,20150706,5,469,0,1,רשת מגה,מגה בעיר,מב. שער העליה חיפה,שער העליה,חיפה,201106,NA,10141,,,,,,
7290055700007,20150706,5,473,0,1,רשת מגה,מגה בעיר,מב.הצרכניה אבן יהודה,61 המייסדים,אבן-יהודה,201106,NA,10141,,,,,,
7290027600007,06/07/2015,1,374,7,1,שופרסל,שופרסל שלי,שלי הרצליה- הבנים,הבנים 46,הרצליה,4637948,NA,NA,,,,,,
7290027600007,06/07/2015,7,375,7,1,שופרסל,שופרסל אקספרס,"אקספרס כ""ס- הגליל",הגליל 58,כפר סבא,,NA,NA,,,,,,
7290027600007,06/07/2015,7,376,7,1,שופרסל,שופרסל אקספרס,אקספרס רעננה- משה דיין,משה דיין 8,רעננה,,NA,NA,,,,,,
7290027600007,06/07/2015,7,377,7,1,שופרסל,שופרסל אקספרס,אקספרסירושלים- הדסה,בית חולים הדסה,ירושלים,,NA,NA,,,,,,
7290027600007,06/07/2015,7,379,7,1,שופרסל,שופרסל אקספרס,אקספרס גבעתיים- כצנלסון,כצנלסון 19,גבעתיים,,NA,NA,,,,,,
7290027600007,06/07/2015,7,362,7,1,שופרסל,שופרסל אקספרס,אקספרס קרן היסוד ירושלים,קרן היסוד 27,ירושלים,,NA,NA,,,,,,
7290027600007,06/07/2015,2,364,7,1,שופרסל,שופרסל דיל,דיל ק דימה- בן צבי,בן צבי71,קדימה,,NA,NA,,,,,,
7290027600007,06/07/2015,1,365,7,1,שופרסל,שופרסל שלי,שלי פרדס חנה כרכור- קדמה,דרך הקידמה צמרת,כרכור,3707307,NA,NA,,,,,,
7290027600007,06/07/2015,7,380,7,1,שופרסל,שופרסל אקספרס,"אקספרס ת""א- מרמורק",מרמורק 10,תל אביב-יפו,,NA,NA,,,,,,
7290027600007,06/07/2015,1,366,7,1,שופרסל,שופרסל שלי,שלי כפר ורדים- מרכז מסחר,מרכז מסחרי כפר ו,כפרורדים,2451700,NA,NA,,,,,,
7290027600007,06/07/2015,7,368,7,1,שופרסל,שופרסל אקספרס,אקספרס-נשר מרגנית,נשר המרגנית 1,חיפה,,NA,NA,,,,,,
7290027600007,06/07/2015,1,369,7,1,שופרסל,שופרסל שלי,שלי שוהם- תרשיש,עמק איילון פינת,שוהם,6080001,NA,NA,,,,,,
7290027600007,06/07/2015,7,372,7,1,שופרסל,שופרסל אקספרס,אקספרס בת ים- חשמונאים,החשמונאים 41,בת ים,,NA,NA,,,,,,
7290027600007,06/07/2015,7,373,7,1,שופרסל,שופרסל אקספרס,אקספרס חיפה- אנטוורפן,אנטוורפן 56 דניה,חיפה,,NA,NA,,,,,,
7290027600007,06/07/2015,6,608,7,1,שופרסל,יש חסד,יש חסד ירושלים-קרית שאול,נאג'רה 2,גבעת שאול ים,,NA,NA,,,,,,
7290027600007,06/07/2015,6,609,7,1,שופרסל,יש חסד,יש חסד אלעד-ניסים גאון,ניסים גאון 79,אלעד,,NA,NA,,,,,,
7290027600007,06/07/2015,6,610,7,1,שופרסל,יש חסד,יש חסד ירושלים- רמת שלמה,ברכת אברהם 22,ירושלים,,NA,NA,,,,,,
7290027600007,06/07/2015,6,611,7,1,שופרסל,יש חסד,יש חסד בני ברק- השומר,השומר 10,בני ברק,5137705,NA,NA,,,,,,
7290027600007,06/07/2015,2,215,7,1,שופרסל,שופרסל דיל,דיל בית שאן-ירושלים הביר,ירושלים הבירה,בית שאן,10900,NA,NA,,,,,,
7290027600007,06/07/2015,2,261,7,1,שופרסל,שופרסל דיל,דיל באר טוביה,אזור התעשיה,באר טוביה,8381500,NA,NA,,,,,,
7290027600007,06/07/2015,1,262,7,1,שופרסל,שופרסל שלי,שלי מזכרת בתיה- בגין,שד' מנחם בגין 2,מזכרת בתיה,7680400,NA,NA,,,,,,
7290027600007,06/07/2015,7,265,7,1,שופרסל,שופרסל אקספרס,אקספרס חולון - זלמן ארן,זלמן ארן 1,חולון,,NA,NA,,,,,,
7290027600007,06/07/2015,1,272,7,1,שופרסל,שופרסל שלי,שלי גבעתיים- ויצמן,ויצמן 20,גבעתיים,5339005,NA,NA,,,,,,
7290027600007,06/07/2015,7,274,7,1,שופרסל,שופרסל אקספרס,"אקספרס ת""א- פלורנטין",פלורנטין 27,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,7,277,7,1,שופרסל,שופרסל אקספרס,אקספרס.בני בנימיןהרצליה,בני בנימין 23,הרצליה,,NA,NA,,,,,,
7290027600007,06/07/2015,1,278,7,1,שופרסל,שופרסל שלי,"שלי פ""ת -העצמאות",העצמאות 65,פתח תקוה,4937999,NA,NA,,,,,,
7290027600007,06/07/2015,7,279,7,1,שופרסל,שופרסל אקספרס,"אקספרס-ת""א דרויאנוב",רח' דרויאנוב 5,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,2,280,7,1,שופרסל,שופרסל דיל,"דיל חדרה- צה""ל",צהייל 32,חדרה,3822041,NA,NA,,,,,,
7290027600007,06/07/2015,1,284,7,1,שופרסל,שופרסל שלי,שלי תל מונד- הדקל,הדקל 49,תלמונד,4060049,NA,NA,,,,,,
7290027600007,06/07/2015,1,287,7,1,שופרסל,שופרסל שלי,שלי גבעתיים-שביט,עמישב 45,גבעתיים,5348832,NA,NA,,,,,,
7290027600007,06/07/2015,5,288,7,1,שופרסל,יש בשכונה,יש רחובות- סירני,חיים סרני 1,רחובות,7626902,NA,NA,,,,,,
7290027600007,06/07/2015,5,108,7,1,שופרסל,יש בשכונה,יש קרית עקרון- המלך חסן,המלך חסן השני 11,קרית עקרון,7692000,NA,NA,,,,,,
7290027600007,06/07/2015,7,382,7,1,שופרסל,שופרסל אקספרס,"אקספרס פ""ת- היבנר",היבנר 29,פתח תקוה,,NA,NA,,,,,,
7290027600007,06/07/2015,7,384,7,1,שופרסל,שופרסל אקספרס,אקספרס קרית ביאליק,שדרות ירושלים 15,קרית ביאליק,,NA,NA,,,,,,
7290027600007,06/07/2015,8,438,7,1,שופרסל,אורגניק מרקט,אורגניקהרצליה- הנגב,הנגב 1 צמרות,הרצליה,,NA,NA,,,,,,
7290027600007,06/07/2015,8,440,7,1,שופרסל,אורגניק מרקט,אורגניק רחובות- יעקב,יעקב 3,רחובות,,NA,NA,,,,,,
7290027600007,06/07/2015,8,441,7,1,שופרסל,אורגניק מרקט,"אורגניק ת""א- שינקין",שינקין 59,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,7,444,7,1,שופרסל,שופרסל אקספרס,"אקספרס.ב""ש אביסרור",רח' יעקב כהן 8,באר שבע,,NA,NA,,,,,,
7290027600007,06/07/2015,2,446,7,1,שופרסל,שופרסל דיל,חנות גדרון-חולון,,,,NA,NA,,,,,,
7290027600007,06/07/2015,2,447,7,1,שופרסל,שופרסל דיל,חנות גדרון פתח תקוה,הסיבים 39,פתח תקווה,,NA,NA,,,,,,
7290027600007,06/07/2015,6,606,7,1,שופרסל,יש חסד,יש חסד בית שמש- מ. מסחרי,מרכז מסחרי רמה א,בית שמש,99090,NA,NA,,,,,,
7290027600007,06/07/2015,6,607,7,1,שופרסל,יש חסד,יש חסד מודיעין עלי-ק.ספר,אבני נזר 46,קרית ספר,,NA,NA,,,,,,
7290027600007,06/07/2015,5,178,7,1,שופרסל,יש בשכונה,יש נצרת עילית-דרך חטיבות,דרך החטיבות 30,נצרת עילית,171000,NA,NA,,,,,,
7290027600007,06/07/2015,5,320,7,1,שופרסל,יש בשכונה,יש עכו- הרצל,הרצל 20 מ.רסקו,עכו,2420531,NA,NA,,,,,,
7290027600007,06/07/2015,5,337,7,1,שופרסל,יש בשכונה,יש אשקלון- התחיה,רח' התחיה 1,אשקלון,7858201,NA,NA,,,,,,
7290027600007,06/07/2015,2,110,7,1,שופרסל,שופרסל דיל,דיל בני דרור,צומת בני דרור,בני דרור,4581500,NA,NA,,,,,,
7290027600007,06/07/2015,2,113,7,1,שופרסל,שופרסל דיל,"דיל ראשל""צ- גולדה מאיר",גולדה מאיר 1,"ראשל""צ",7549050,NA,NA,,,,,,
7290027600007,06/07/2015,1,117,7,1,שופרסל,שופרסל שלי,שלי תל אביב-איכילוב,ויצמן 6,"ת""א",6423914,NA,NA,,,,,,
7290027600007,06/07/2015,2,121,7,1,שופרסל,שופרסל דיל,דיל נהריה- לוחמי הגטאות,לוחמי הגטאות 36,נהריה,2244744,NA,NA,,,,,,
7290027600007,06/07/2015,2,413,7,2,שופרסל,שופרסל דיל,שופרסל ONLINE,,,,NA,NA,,,,,,
7290027600007,06/07/2015,2,124,7,1,שופרסל,שופרסל דיל,דיל בת ים- אורט ישראל,אורט ישראל 25,בת-ים,5959036,NA,NA,,,,,,
7290027600007,06/07/2015,1,80,7,1,שופרסל,שופרסל שלי,"שלי ראשל""צ- נווה הדרים",ברנשטיין 2,ראשון לציון,7550302,NA,NA,,,,,,
7290027600007,06/07/2015,2,83,7,1,שופרסל,שופרסל דיל,"דיל ב""ש- שאול המלך",קניון שאול המלך,באר-שבע,8446811,NA,NA,,,,,,
7290027600007,06/07/2015,2,92,7,1,שופרסל,שופרסל דיל,דיל אשדוד- שבט לוי,שבט לוי 12,אשדוד,,NA,NA,,,,,,
7290027600007,06/07/2015,2,96,7,1,שופרסל,שופרסל דיל,דיל חדרה- הפרדס,קניון גני הדרים,חדרה,3849207,NA,NA,,,,,,
7290027600007,06/07/2015,2,107,7,1,שופרסל,שופרסל דיל,דיל רחובות- קניון,רח' בילו 2,רחובות,7644201,NA,NA,,,,,,
7290027600007,06/07/2015,1,2,7,1,שופרסל,שופרסל שלי,שלי ירושלים- אגרון,אגרון 1,ירושלים,942650,NA,NA,,,,,,
7290027600007,06/07/2015,1,4,7,1,שופרסל,שופרסל שלי,שלי חיפה- כרמל,שד' הנשיא 124 מר,חיפה,3463305,NA,NA,,,,,,
7290027600007,06/07/2015,1,5,7,1,שופרסל,שופרסל שלי,שלי ירושלים- יובל,אורוגאי 3,ירושלים,9670102,NA,NA,,,,,,
7290027600007,06/07/2015,6,81,7,1,שופרסל,יש חסד,יש חסד מודיעין עלית דרום,,יבנה,,NA,NA,,,,,,
7290027600007,06/07/2015,2,82,7,1,שופרסל,שופרסל דיל,"דיל כ""ס- סביר",התעש 14,כפר סבא,4442514,NA,NA,,,,,,
7290027600007,06/07/2015,2,87,7,1,שופרסל,שופרסל דיל,דיל רעננה- החרושת,החרושת 8,רעננה,4365704,NA,NA,,,,,,
